-1.295466,3.682696
8.007960,-22.148918
-7.494806,22.365387
0.873838,-4.687862
0.596320,2.205650
-1.510116,10.549806
2.290906,-3.962360
0.944923,-1.836511
1.974873,0.139249
-11.849194,40.732857
0.220984,1.804567
-3.322460,9.208059
-3.181282,12.801019
-0.856242,-0.405595
8.656321,-22.198765
-3.824262,12.508682
3.515757,-6.928370
0.726751,-8.319240
0.468351,4.949130
6.020605,-9.463367
1.305106,-3.877863
-3.459801,13.338468
8.407141,-28.394754
-3.510131,31.674450
0.875993,-0.431665
1.370865,-1.577927
-4.315321,25.933878
5.931154,-10.485168
6.582696,-23.258183
3.405163,-11.866116
4.712820,-21.837814
4.141836,-14.338749
-2.948592,8.363025
1.045522,-0.243400
4.302278,-12.574493
1.472105,-3.585027
-2.334365,15.939859
-8.343917,39.648163
-0.658711,5.976237
7.883118,-29.968172
-3.958559,16.784256
-4.611581,20.674408
-5.236488,20.799238
-2.209815,23.694679
4.776855,-11.848679
-0.161960,8.698092
0.051402,1.143813
4.598794,-15.362298
-10.020572,33.678715
0.902125,-3.075220
-0.020337,3.891448
1.643118,-1.196323
-2.108421,11.917300
-1.204753,13.868572
-12.092027,48.139561
0.073799,0.910467
2.188446,-2.739920
-1.178888,1.624031
-11.827654,40.962429
9.895929,-29.714912
3.835653,-6.279294
3.712291,-18.911179
-0.498549,5.520851
0.436246,0.354757
1.650987,-1.166958
4.693184,-8.845614
4.506544,-4.666951
4.722713,-7.389734
-3.791019,22.337959
-5.222392,19.341217
0.974885,-1.932699
-10.942152,32.963074
5.594548,-17.597332
1.473313,7.848418
5.722249,-27.040630
-1.473148,14.538550
-2.902344,18.166117
-7.913449,27.163298
-9.928919,31.428766
11.544827,-39.447834
-4.249404,19.313526
-2.810999,6.473890
1.192615,4.682219
-5.763447,15.207842
-0.720766,7.894435
16.336882,-55.044098
4.820520,-15.092047
0.673400,3.178548
5.290146,-7.139132
1.930979,-1.633461
-2.196347,0.234016
-2.601472,26.648579
-3.424460,15.988585
1.989502,-5.115659
-1.261004,5.191331
-2.288092,4.796380
-2.753213,16.959650
-4.815079,17.717106
1.570506,2.919471
3.996952,-6.463022
2.248533,6.051741
-4.335536,17.511147
-7.481200,29.302202
-7.608511,31.504858
-5.913126,24.978163
-0.004345,2.923213
5.641657,-16.566021
1.423356,-6.062917
2.672363,-4.625355
0.528762,1.077977
-5.748227,16.485342
0.917272,-1.364460
-0.237932,5.225266
1.260435,-7.283377
1.004471,-0.848425
-5.543744,21.075018
-0.387429,5.438300
-8.361314,34.296783
2.783857,-4.051921
-0.217165,5.858143
-1.278336,11.739420
-1.592239,17.893841
5.238537,-19.832048
-7.324772,22.980778
1.746341,-6.365730
-4.309896,24.069916
6.056990,-14.762305
2.430886,-11.842688
-0.767509,1.253353
-8.211649,42.702065
-6.331071,16.989643
-2.361451,7.361531
-5.484569,23.629511
-1.126128,4.146626
-0.593689,7.922784
2.962171,-7.825320
-0.976569,2.592851
-3.110671,10.785025
-2.945284,16.902607
-1.993244,10.032544
-1.162874,0.868825
7.367451,-22.461546
-3.244588,22.459530
-10.235509,44.398380
-5.842439,23.181341
3.111423,-11.273194
3.076398,-5.940416
1.351108,0.512576
2.967400,-4.371215
-2.054752,7.530839
3.417172,-16.443249
-16.488182,55.652863
6.077735,-19.940220
1.921412,-5.830530
-1.185370,14.554422
8.032556,-29.460094
0.695980,6.137010
2.366626,-0.603057
6.329066,-22.051327
-1.182586,13.310259
5.618579,-24.916098
5.251084,-12.364945
-2.296870,11.939214
3.829535,-1.333884
5.715760,-14.189175
14.819614,-52.970657
-0.968130,10.564203
-4.465751,19.407051
5.026870,-12.130905
1.024110,-0.719946
8.349792,-27.536337
-2.179194,13.703285
1.994182,-1.479040
3.414817,-19.277061
3.178548,-4.681570
4.628039,-14.552023
0.327204,-5.941139
5.054988,-7.556301
-3.676965,21.297710
-0.310164,0.696966
-0.476999,1.469662
9.207170,-26.489754
6.167945,-16.368809
5.681079,-9.864142
-5.605748,24.458635
0.682815,1.060369
1.273441,-11.829119
-0.129208,10.504948
-1.377868,14.157660
-7.261658,26.065268
0.791088,0.180765
-9.943874,38.918610
-0.792910,-5.213380
5.018684,-7.631899
6.913529,-19.914440
-0.732008,12.931665
-6.085039,21.477871
-2.844272,13.468336
6.822135,-22.100773
7.651104,-21.104652
3.733896,-17.465990
4.489709,-18.550114
-3.978922,11.967836
-8.744661,27.672096
5.742449,-23.049423
5.803901,-31.778526
2.511035,-1.614225
-2.199923,11.978612
4.218019,-11.517713
2.680894,-3.555437
3.209752,-13.394118
6.539923,-15.361999
-3.249749,22.232803
-3.246285,18.982252
-0.969464,2.554918
-3.653161,18.551872
-7.389977,27.882608
-3.526999,18.486603
-5.529746,13.896374
4.920453,-12.087209
3.447100,-9.936229
3.362103,-18.686384
-8.273240,35.144096
-2.944805,14.346402
3.487288,-9.518889
-2.791629,2.436162
-1.429919,6.406638
-5.103659,23.548613
-5.960279,20.328468
1.863236,-5.009951
-1.657511,7.077446
1.590129,-1.783704
-1.712177,0.563157
-1.145000,8.673660
2.979868,-13.147227
-6.206465,25.620569
4.893487,-6.771008
3.253926,-8.744078
5.275582,-12.234833
4.093039,-13.675111
5.670511,-14.382734
7.204297,-24.867844
0.669299,1.508109
-3.022643,16.450916
-3.595389,21.786224
-5.416080,22.384598
-3.399312,21.089870
1.775654,-5.904970
0.791495,8.480934
7.955489,-22.405144
10.711262,-29.799417
6.562854,-24.583246
6.103938,-20.421490
-5.121971,23.947802
-0.884328,10.308798
-0.933058,3.272519
5.714074,-22.907068
-0.232779,0.047859
1.199331,6.036386
6.610439,-18.132116
-4.336950,16.835346
5.633466,-18.095232
0.436341,-3.384017
-5.573710,29.394562
3.944607,-17.116465
-8.472175,40.285213
-13.493391,55.503864
3.528574,-10.901573
-3.676715,15.808035
-6.832402,27.748970
-5.322443,18.808319
-10.716438,37.714596
-11.861948,42.658611
-2.548997,13.821891
-1.965174,0.610382
-1.028432,6.843906
-6.762507,25.866468
-3.579644,17.150824
6.028981,-17.905653
5.876655,-11.308260
8.819593,-24.967123
0.537659,-4.756276
0.747337,-1.289415
0.370965,10.790504
3.500217,-3.373478
-0.312538,7.584298
-2.171615,12.790894
-9.793874,36.103592
10.549026,-35.356522
1.120920,-3.313736
8.168200,-25.433722
-7.590408,28.791933
-5.944485,22.236349
6.474144,-23.183805
7.359553,-25.038239
13.458952,-42.052143
4.234277,-15.395138
-6.686711,26.690634
4.139363,-12.318311
0.457047,-0.056724
3.195360,-15.687833
-2.352723,0.565987
-2.134165,3.317041
9.358046,-31.809160
2.495836,-9.946012
-4.091400,21.052729
-2.662372,13.029053
8.732598,-26.409943
7.575441,-12.013104
2.480538,-10.556849
4.755636,-15.562527
-4.130428,18.639561
-4.172345,18.255560
-0.042797,3.110779
3.517600,-8.018826
4.035415,-11.836157
-0.668286,1.377129
-0.086063,1.557047
2.817949,-1.117403
12.930017,-29.720018
0.376142,-7.091664
-3.700952,15.577545
-6.558421,28.271082
-2.544876,13.440773
7.703651,-27.062130
-6.936646,25.742474
6.383955,-21.893124
4.850898,-9.317299
-8.847652,38.496025
1.556871,-2.241362
-2.325238,5.951402
5.735151,-22.224394
-5.675628,21.282211
5.564125,-17.051510
7.670508,-19.341049
0.582769,-0.125071
-4.768931,21.011806
5.257291,-20.386425
-0.160213,-6.098256
-3.243850,12.658530
6.493984,-24.105799
-13.917513,53.356087
-5.814429,25.250357
-0.889742,10.231565
4.054885,-12.271705
-2.601216,17.041695
3.435840,-10.118834
8.642496,-30.460657
-5.714772,24.577990
6.132465,-15.212501
-0.997583,5.967324
-11.804230,41.923603
7.913842,-28.595377
2.522698,-4.473294
1.987466,1.657648
9.827645,-38.232224
6.031371,-19.911037
-7.857594,30.726276
-4.809116,18.653202
1.383484,0.489292
2.975162,-8.092264
0.346396,-4.614523
5.118423,-18.441362
-2.165971,14.155668
-2.357517,10.870190
-7.741818,27.212406
4.008212,-12.272139
-3.928183,21.841606
-2.291754,6.023419
9.274647,-31.373543
4.252421,-13.628904
-6.073506,18.673492
-1.188095,7.710359
-1.568495,11.010632
0.604241,-2.998533
-4.969318,12.711485
-6.744281,24.891167
9.841244,-34.447834
1.218646,0.100402
-2.714714,8.212605
5.405994,-24.467405
-2.004937,15.845594
7.859784,-30.617678
-0.167890,-2.598781
6.264667,-22.655510
-3.267005,16.893976
8.343533,-20.225048
-0.001495,1.163085
6.045433,-24.162460
5.720565,-22.557930
-3.629781,20.838799
-3.513656,13.426428
9.742664,-24.905048
3.996219,-11.889103
-7.618549,36.203690
6.911793,-23.092531
-3.591210,12.902349
-3.711097,26.700653
-5.045952,22.903677
2.311143,-12.842690
-3.421598,9.622185
2.454799,-1.550210
0.672570,-2.697100
-1.878128,3.988465
11.774100,-37.685371
-1.538766,4.962436
7.876631,-20.128555
3.320951,-12.136744
-3.369987,12.400932
-0.025809,-0.123196
4.519239,-16.629768
-13.756347,51.149086
1.975280,-7.248193
-0.236819,0.481326
-10.096893,46.562729
-1.905373,8.436454
8.145750,-24.880129
-1.810477,9.980843
-2.629205,6.195528
-2.357484,16.657284
2.850895,-3.352631
-0.826499,7.184668
-6.169515,28.101019
0.478034,1.634451
-4.844725,17.752851
0.217283,11.216272
-2.005968,12.305127
5.213039,-9.289389
-9.031436,38.827095
-3.978518,17.756950
3.007052,-6.262868
8.363901,-33.012985
1.796966,-1.117480
2.587703,-3.673142
2.525464,-5.067449
4.254774,-12.782035
3.173194,-2.320971
-0.808823,7.177045
-8.163918,30.680344
6.251111,-22.804113
-10.942554,47.800823
9.621742,-28.865824
-7.174644,26.213648
-2.717386,9.501385
-0.749398,9.833288
-3.984051,12.548784
-9.183014,34.459770
-1.206445,11.241831
-0.972151,5.313448
-1.354059,8.620830
0.639794,-0.556065
7.042130,-16.669374
4.262499,-15.455840
1.978856,-6.228317
4.069537,-5.166353
-4.929078,24.011570
-3.552138,20.043514
-7.164299,30.723135
-0.396637,8.698764
-4.130219,16.974474
3.537902,-8.554179
-3.199871,18.499071
-0.795284,6.265165
-0.013859,2.484828
4.302499,-7.536236
-6.110142,31.426529
-6.452464,26.099712
-1.541315,7.619011
1.865165,3.161536
-5.786246,26.209690
-0.926769,8.825755
-2.650697,17.629084
0.435661,0.351510
-9.361319,38.742958
1.875638,-1.761932
1.827942,-12.997977
-4.532081,16.496557
6.016792,-14.419388
2.581191,-15.451822
5.917714,-24.836851
2.227664,-1.573025
-2.891796,0.262410
0.159142,-5.455542
-3.613223,12.719455
5.351587,-7.515250
5.176098,-11.969869
-8.606841,40.606804
-0.193983,3.529681
-4.221104,17.565300
7.342238,-19.822300
-3.122333,12.660194
-3.495565,11.472305
-6.022239,25.763676
-12.617197,40.526142
-2.510088,10.710462
-0.299001,7.349278
-2.528186,10.379473
0.128319,2.472435
2.676536,-2.733751
7.398646,-12.826224
-2.617348,21.699009
4.959000,-13.720460
1.059143,4.217954
-7.768435,37.095207
-9.731106,34.927315
-7.002357,21.682865
-4.189374,16.215641
-2.244695,9.467040
3.779880,-15.866510
-0.279392,10.086649
4.724446,-12.553021
2.857563,-6.523181
11.607820,-30.470451
6.622028,-12.776787
-1.782505,8.001918
1.662223,4.646532
-0.565993,-5.535554
-1.660937,22.593248
-2.121404,10.054725
0.083388,-0.042222
5.597281,-10.357000
0.964317,2.183184
10.188851,-28.137016
0.987105,3.140864
4.448141,-6.500567
5.315859,-18.593950
-5.896619,16.363003
6.541752,-19.599165
6.440122,-20.184418
-8.975991,30.637308
5.312791,-19.883184
3.870550,-9.680294
-2.077511,19.504923
1.050343,-1.485605
3.655025,-6.225000
0.771453,-2.510025
-0.594861,6.530657
3.674991,-6.903606
6.414208,-15.409127
0.115591,12.682922
0.905239,-1.556834
3.733939,-8.550252
0.769793,-1.179765
8.910942,-23.633692
-6.238526,23.608398
-0.169201,2.335589
0.296411,2.669775
1.897866,-4.246743
1.213461,-6.969848
-8.755149,37.082073
5.213912,-15.915386
6.197360,-19.129793
0.550067,6.655718
-4.543619,25.886341
7.965957,-28.592678
5.251865,-6.425608
13.901369,-31.815113
-0.946658,3.708302
-6.851492,32.657970
10.377390,-36.251987
0.039138,0.962135
-6.001010,26.411852
0.161327,6.173066
-3.278570,19.514151
-0.538664,5.992269
-0.207798,4.428501
-2.148688,8.290533
-1.394049,17.959797
4.726843,-7.510170
-10.673277,30.624798
8.314685,-20.688641
7.271365,-13.167500
-12.898717,46.647480
12.733741,-33.320534
6.666198,-21.404337
5.080219,-5.855945
-1.823887,10.322695
-12.823917,47.939110
9.235233,-28.004869
-0.887194,27.182081
-8.809503,42.009026
1.348865,0.679051
-7.638164,24.082523
3.665901,-4.112051
1.397527,0.730072
9.321691,-25.352375
8.672798,-28.060938
-7.696717,34.133873
4.800691,-5.790008
2.712779,-0.485934
-7.783255,26.431780
0.791022,-5.566519
3.827769,-13.949233
-6.279917,27.476946
3.458780,-11.463751
-2.165770,7.270533
-5.310121,27.464813
0.096048,4.445954
8.398753,-19.230553
-3.464699,8.159981
-4.731533,18.067564
-0.766056,8.000631
-1.657197,3.632710
1.102390,6.013628
-9.818534,36.563499
-3.710438,8.227620
5.101502,-9.675032
-4.018604,19.645308
-6.305489,27.252293
-6.016699,25.419590
0.525323,-0.669231
-3.189955,21.422974
-7.187825,27.077799
-0.355479,5.576388
-0.125671,-3.057649
5.615808,-16.752438
5.857321,-18.898018
-2.547325,10.271197
-1.449665,2.996901
-1.438491,7.307975
-11.421896,46.446915
-3.051656,19.194880
-0.961180,12.040802
4.861295,-17.297606
8.865532,-15.824942
-5.142078,19.312382
-1.861415,16.474676
-0.811131,3.596792
-3.098921,16.301109
2.542051,3.040717
-2.276383,13.211779
0.351914,-1.302778
0.515190,-8.708953
7.033220,-24.994822
-2.118507,10.878139
3.438474,-0.641076
1.201334,5.684138
5.110243,-11.263020
6.051805,-19.055971
-2.150433,7.086014
3.549597,-9.625885
0.207149,6.472409
8.617586,-34.556152
-8.628311,31.900414
2.568336,-7.953284
1.680449,7.258523
-5.292373,28.780632
-2.760226,15.514994
4.357908,-17.694862
4.839775,-2.616800
3.306847,-9.517808
1.832991,-0.750307
-3.571168,12.245801
-1.224390,9.195681
-1.429190,12.015643
-5.822505,14.639952
1.423357,-0.891021
-3.288207,14.716669
6.568005,-18.530756
1.313648,-7.637610
1.578714,-7.285048
2.216574,-10.502272
3.980638,-9.358271
1.357304,-3.298209
-0.188383,10.237925
5.269045,-13.429354
-1.378677,16.809706
-4.354148,24.467327
7.653758,-24.119188
-4.789483,17.549910
-0.362508,2.378265
-5.783112,21.146894
-4.953032,17.420502
3.943585,-2.789563
1.505611,-3.010435
-0.344964,8.387568
7.339024,-21.243084
5.215384,-13.900304
-1.227379,3.725875
3.645484,-14.089958
1.723219,4.447397
2.103463,-0.570642
-3.759956,18.148613
-0.627058,-1.178568
-18.455219,64.410988
-1.567134,8.206943
-0.105881,2.893485
-15.222528,53.052090
0.849640,-5.387467
0.472592,-0.097186
-3.964807,15.230041
-2.239878,4.574520
-0.372297,-0.073081
1.915667,-5.935591
-2.182107,18.513672
2.410161,4.800613
-1.310691,6.415887
-1.599102,11.771350
4.328360,-11.938766
-9.201343,42.391762
10.265306,-29.988121
-7.156925,22.501312
-9.834509,35.955795
-5.008593,20.984245
7.022391,-30.006289
-8.253222,31.611996
-5.661490,14.920118
-1.136888,6.671464
-3.986492,14.928200
8.118337,-11.535635
1.578656,-4.425162
1.725644,2.003263
-2.639243,4.334097
6.157481,-12.003724
-0.056119,-1.312553
-1.360950,-5.741056
6.905064,-33.294586
6.554506,-23.275383
5.752429,-20.412016
2.787350,-6.422832
-7.495093,23.354362
-6.458085,18.425930
-7.982099,34.829468
-5.323199,18.436272
-4.043551,18.567217
2.204393,-9.485397
4.948968,-8.849821
-6.183369,14.595530
-2.190287,22.619558
4.188648,-14.944956
1.513624,-5.779855
-5.267853,13.398130
1.660715,-7.027447
-11.858545,40.027718
-6.307144,22.282623
-4.159307,22.039474
4.143131,-11.300230
-2.595295,7.198150
1.602629,8.802504
-4.471585,21.534027
-0.290016,6.058858
-3.119720,11.425371
-5.269987,34.935009
-1.886440,8.651383
3.826537,-8.052397
5.898790,-9.309833
-8.707617,34.525795
2.509725,-1.587015
-8.701799,41.745670
-4.096012,20.643578
9.049787,-25.094303
0.602492,7.902716
-2.309813,16.156075
2.946824,-3.693563
-11.142997,37.842548
-3.078999,6.459074
1.527380,-2.825237
-6.866956,32.334709
-1.410301,6.375853
6.036972,-16.085142
-2.490781,5.116628
4.086563,-15.235728
-2.444619,15.740116
-5.470142,18.111778
0.700424,-1.758995
3.400398,-15.345525
-3.097143,18.077789
-10.979595,36.976162
2.684505,-8.294816
0.772100,-5.192272
-2.852412,10.513851
-0.597832,1.400656
10.646878,-29.564995
-6.121040,35.794975
2.933724,-4.946832
2.000365,-15.059877
4.869419,-5.894370
2.414541,-9.190032
9.038885,-33.542564
4.632766,-15.728160
0.126111,-4.374636
2.556507,-13.816338
4.843118,-14.160298
-4.874177,24.619074
5.791032,-12.233358
1.554069,-2.579547
2.355547,-8.489901
4.930851,-17.137686
4.124223,-8.701050
6.645051,-29.889088
2.447213,-0.386276
-10.558339,41.808773
-6.255350,21.454473
5.815212,-22.262613
-0.832367,4.284550
5.332322,-23.020561
-1.091356,7.652980
2.042477,-5.297348
5.870688,-26.726227
-1.465905,2.912842
-0.437277,-1.282377
1.210593,-6.409571
12.574680,-45.498512
9.156288,-39.016502
-5.954846,20.876757
3.777690,-2.092916
0.680702,5.384159
3.106614,-8.083176
-1.789559,17.549715
-2.644922,17.545174
-0.794553,14.304596
1.011361,7.935528
1.568820,-11.720531
-1.573699,11.264235
8.204738,-31.634905
6.817505,-18.282543
2.371747,-5.105987
4.679688,-14.610317
4.863430,-14.808458
-1.420511,-5.329917
-3.848273,9.358599
1.675367,-3.242642
-3.792574,20.438869
10.743136,-37.540306
-2.300071,12.140944
0.365597,-4.496892
4.717766,-6.804816
-1.974457,4.255217
7.337797,-26.321545
